ticker,date,close,daily_return,Volume_ratio,Volatility_20,ATR_14,BB_pct,abs_return,anomaly_flag,anomaly_score
AMZN,2025-09-02,225.33999633789065,-0.015983,1.0845,0.2494,4.7662,0.4722,0.015983,0,0.1768
AMZN,2025-09-03,225.9900054931641,0.002885,0.8421,0.2482,4.6264,0.4673,0.002885,0,0.1809
AMZN,2025-09-04,235.67999267578125,0.042878,1.7002,0.2539,4.9946,1.0315,0.042878,0,0.0089
AMZN,2025-09-05,232.3300018310547,-0.014214,1.0571,0.2612,4.9285,0.7914,0.014214,0,0.1809
AMZN,2025-09-08,235.83999633789065,0.015108,0.9759,0.2646,4.9529,0.9426,0.015108,0,0.1777
AMZN,2025-09-09,238.2400054931641,0.010176,0.7823,0.2634,4.8684,1.0069,0.010176,0,0.1583
AMZN,2025-09-10,230.3300018310547,-0.033202,1.7041,0.2944,5.1735,0.5477,0.033202,0,0.0953
AMZN,2025-09-11,229.9499969482422,-0.00165,1.0473,0.2913,4.9604,0.5089,0.00165,0,0.1837
AMZN,2025-09-12,228.1499938964844,-0.007828,1.1114,0.2743,4.9275,0.4046,0.007828,0,0.1864
AMZN,2025-09-15,231.42999267578125,0.014377,0.9687,0.2793,4.9741,0.6093,0.014377,0,0.1974
AMZN,2025-09-16,234.0500030517578,0.011321,1.0926,0.2821,4.9381,0.759,0.011321,0,0.1903
AMZN,2025-09-17,231.6199951171875,-0.010382,1.2023,0.2791,4.9847,0.5994,0.010382,0,0.1877
AMZN,2025-09-18,231.22999572753903,-0.001684,1.0631,0.2699,4.9636,0.5565,0.001684,0,0.1872
AMZN,2025-09-19,231.47999572753903,0.001081,2.5134,0.2673,4.9277,0.5487,0.001081,0,0.0575
AMZN,2025-09-22,227.6300048828125,-0.016632,1.1654,0.2523,4.8593,0.2626,0.016632,0,0.1632
AMZN,2025-09-23,220.7100067138672,-0.0304,1.6969,0.2741,5.0686,-0.1108,0.0304,0,0.0669
AMZN,2025-09-24,220.2100067138672,-0.002265,1.1518,0.2735,5.0716,-0.0346,0.002265,0,0.1435
AMZN,2025-09-25,218.1499938964844,-0.009355,1.1727,0.2745,5.0093,-0.0341,0.009355,0,0.15
AMZN,2025-09-26,219.77999877929688,0.007472,0.927,0.2726,4.8679,0.1006,0.007472,0,0.1601
AMZN,2025-09-29,222.1699981689453,0.010875,0.9656,0.2744,4.7559,0.23,0.010875,0,0.1743
AMZN,2025-09-30,219.57000732421875,-0.011703,1.045,0.2718,4.7269,0.1494,0.011703,0,0.17
AMZN,2025-10-01,220.6300048828125,0.004828,0.9338,0.2723,4.785,0.2132,0.004828,0,0.1777
AMZN,2025-10-02,222.41000366210935,0.008068,0.8942,0.221,4.7189,0.304,0.008068,0,0.1704
AMZN,2025-10-03,219.5099945068359,-0.013039,0.9387,0.2202,4.729,0.2184,0.013039,0,0.1586
AMZN,2025-10-06,220.8999938964844,0.006332,0.9301,0.2129,4.7984,0.2941,0.006332,0,0.1691
AMZN,2025-10-07,221.77999877929688,0.003984,0.6611,0.2088,4.6499,0.347,0.003984,0,0.1634
AMZN,2025-10-08,225.22000122070312,0.015511,1.0046,0.1874,4.7135,0.5186,0.015511,0,0.1533
AMZN,2025-10-09,227.7400054931641,0.011189,0.9892,0.1923,4.8382,0.6463,0.011189,0,0.1698
AMZN,2025-10-10,216.3699951171875,-0.049925,1.4887,0.26,5.3677,0.142,0.049925,0,0.0262
AMZN,2025-10-13,220.07000732421875,0.0171,0.7742,0.2625,5.2921,0.3323,0.0171,0,0.182
AMZN,2025-10-14,216.38999938964844,-0.016722,0.9279,0.262,5.4477,0.1734,0.016722,0,0.1769
AMZN,2025-10-15,215.57000732421875,-0.003789,0.93,0.2608,5.4193,0.1556,0.003789,0,0.1857
AMZN,2025-10-16,214.47000122070312,-0.005103,0.8553,0.2608,5.445,0.1182,0.005103,0,0.1822
AMZN,2025-10-17,213.0399932861328,-0.006668,0.9786,0.2604,5.3254,0.0467,0.006668,0,0.17
AMZN,2025-10-20,216.47999572753903,0.016147,0.8336,0.2653,5.2057,0.2834,0.016147,0,0.1813
AMZN,2025-10-21,222.02999877929688,0.025637,1.1069,0.2613,5.3225,0.6676,0.025637,0,0.1709
AMZN,2025-10-22,217.9499969482422,-0.018376,0.9768,0.2696,5.3358,0.3917,0.018376,0,0.177
AMZN,2025-10-23,221.08999633789065,0.014407,0.7116,0.2723,5.194,0.5993,0.014407,0,0.19
AMZN,2025-10-24,224.2100067138672,0.014112,0.8757,0.2755,5.1309,0.7889,0.014112,0,0.1948
AMZN,2025-10-27,226.97000122070312,0.01231,0.8721,0.2762,5.0637,0.9236,0.01231,0,0.1855
AMZN,2025-10-28,229.25,0.010045,1.075,0.2735,5.0791,0.9778,0.010045,0,0.1721
AMZN,2025-10-29,230.3000030517578,0.00458,1.1768,0.2734,5.0777,0.9591,0.00458,0,0.1695
AMZN,2025-10-30,222.86000061035156,-0.032306,2.1633,0.2985,5.2543,0.5871,0.032306,0,0.0746
AMZN,2025-10-31,244.22000122070312,0.095845,3.1149,0.4473,6.8533,1.2612,0.095845,1,-0.1501
AMZN,2025-11-03,254.0,0.040046,1.7137,0.4636,7.3909,1.245,0.040046,1,-0.0315
AMZN,2025-11-04,249.32000732421875,-0.018425,0.9038,0.4725,7.4594,1.0193,0.018425,0,0.062
AMZN,2025-11-05,250.1999969482422,0.00353,0.7158,0.4713,7.2723,0.9607,0.00353,0,0.0991
AMZN,2025-11-06,243.0399932861328,-0.028617,0.8112,0.4861,7.3393,0.7939,0.028617,0,0.0704
AMZN,2025-11-07,244.41000366210935,0.005637,0.8369,0.4429,7.2729,0.7879,0.005637,0,0.1394
AMZN,2025-11-10,248.3999938964844,0.016325,0.6591,0.4427,7.2777,0.8232,0.016325,0,0.1277
AMZN,2025-11-11,249.1000061035156,0.002818,0.4344,0.4345,6.9379,0.8021,0.002818,0,0.1061
AMZN,2025-11-12,244.1999969482422,-0.019671,0.583,0.4435,6.9152,0.6951,0.019671,0,0.1159
AMZN,2025-11-13,237.5800018310547,-0.027109,0.7745,0.4578,6.9712,0.5592,0.027109,0,0.0963
AMZN,2025-11-14,234.69000244140625,-0.012164,0.7336,0.4602,6.8904,0.4832,0.012164,0,0.1475
AMZN,2025-11-17,232.8699951171875,-0.007755,1.1065,0.4605,6.7911,0.4246,0.007755,0,0.1407
AMZN,2025-11-18,222.5500030517578,-0.044317,1.1088,0.4834,7.0525,0.1987,0.044317,0,0.0343
AMZN,2025-11-19,222.69000244140625,0.000629,1.0537,0.4782,6.9216,0.1868,0.000629,0,0.0944
AMZN,2025-11-20,217.13999938964844,-0.024923,0.8936,0.4844,7.1893,0.0785,0.024923,0,0.084
AMZN,2025-11-21,220.69000244140625,0.016349,1.1852,0.4854,7.1779,0.1665,0.016349,0,0.0988
AMZN,2025-11-24,226.27999877929688,0.02533,0.9271,0.4921,7.1395,0.2878,0.02533,0,0.1039
AMZN,2025-11-25,229.6699981689453,0.014981,0.6766,0.4937,7.1096,0.3598,0.014981,0,0.1351
AMZN,2025-11-26,229.16000366210935,-0.002221,0.6692,0.4935,6.8146,0.3505,0.002221,0,0.1299
AMZN,2025-11-28,233.22000122070312,0.017717,0.3798,0.4816,6.6228,0.4236,0.017717,0,0.1057
AMZN,2025-12-01,233.8800048828125,0.00283,0.9079,0.3334,6.4033,0.4491,0.00283,0,0.1728
AMZN,2025-12-02,234.4199981689453,0.002309,1.0232,0.295,6.3331,0.4818,0.002309,0,0.1743
AMZN,2025-12-03,232.3800048828125,-0.008702,0.8077,0.2907,6.1529,0.4504,0.008702,0,0.1881
AMZN,2025-12-04,229.11000061035156,-0.014072,1.0336,0.2918,6.192,0.386,0.014072,0,0.1838
AMZN,2025-12-05,229.52999877929688,0.001833,0.7604,0.2778,5.9418,0.4134,0.001833,0,0.1776
AMZN,2025-12-08,226.88999938964844,-0.011502,0.8146,0.2776,5.8431,0.3577,0.011502,0,0.1922
AMZN,2025-12-09,227.9199981689453,0.00454,0.6087,0.2694,5.6729,0.4081,0.00454,0,0.1805
AMZN,2025-12-10,231.77999877929688,0.016936,0.8976,0.2788,5.5891,0.5784,0.016936,0,0.1933
AMZN,2025-12-11,230.27999877929688,-0.006472,0.6559,0.2725,5.4342,0.5548,0.006472,0,0.1904
AMZN,2025-12-12,226.19000244140625,-0.017761,0.833,0.2633,5.4146,0.3776,0.017761,0,0.1759
AMZN,2025-12-15,222.5399932861328,-0.016137,1.0946,0.2656,5.4871,0.2183,0.016137,0,0.1761
AMZN,2025-12-16,222.55999755859375,9e-05,0.932,0.265,5.2759,0.2461,9e-05,0,0.1729
AMZN,2025-12-17,221.27000427246097,-0.005796,1.0652,0.214,5.1991,0.1873,0.005796,0,0.1638
AMZN,2025-12-18,226.7599945068359,0.024811,1.2281,0.2318,5.3963,0.4568,0.024811,0,0.1485
AMZN,2025-12-19,227.3500061035156,0.002602,2.0035,0.2105,5.2644,0.4545,0.002602,0,0.0951
AMZN,2025-12-22,228.42999267578125,0.00475,0.7891,0.2043,5.0862,0.4965,0.00475,0,0.1789
AMZN,2025-12-23,232.13999938964844,0.016241,0.7376,0.1926,5.0101,0.7249,0.016241,0,0.1608
AMZN,2025-12-24,232.3800048828125,0.001034,0.2987,0.1858,4.7679,0.7269,0.001034,0,0.1095
AMZN,2025-12-26,232.52000427246097,0.000602,0.431,0.1854,4.5566,0.7202,0.000602,0,0.109
AMZN,2025-12-29,232.07000732421875,-0.001935,0.5339,0.1745,4.3619,0.698,0.001935,0,0.1183
AMZN,2025-12-30,232.52999877929688,0.001982,0.6081,0.1743,4.2339,0.737,0.001982,0,0.1219
AMZN,2025-12-31,230.82000732421875,-0.007354,0.6974,0.1758,4.1365,0.643,0.007354,0,0.1336
AMZN,2026-01-02,226.5,-0.018716,1.4389,0.1852,4.6096,0.359,0.018716,0,0.0925
AMZN,2026-01-05,233.05999755859375,0.028962,1.3829,0.2072,4.816,0.7999,0.028962,0,0.095
AMZN,2026-01-06,240.92999267578125,0.033768,1.4532,0.2378,5.2656,1.1393,0.033768,0,0.0587
AMZN,2026-01-07,241.55999755859375,0.002615,1.1306,0.232,5.3016,1.0472,0.002615,0,0.1337
AMZN,2026-01-08,246.2899932861328,0.019581,1.0386,0.2391,5.2694,1.1018,0.019581,0,0.1374
AMZN,2026-01-09,247.3800048828125,0.004426,0.9136,0.2342,5.2944,1.0317,0.004426,0,0.1513
AMZN,2026-01-12,246.47000122070312,-0.003679,0.9387,0.2329,5.1291,0.9328,0.003679,0,0.1748
AMZN,2026-01-13,242.6000061035156,-0.015702,1.0007,0.2305,5.292,0.7821,0.015702,0,0.1761
AMZN,2026-01-14,236.6499938964844,-0.024526,1.0882,0.2417,5.3697,0.5839,0.024526,0,0.1571
AMZN,2026-01-15,238.17999267578125,0.006465,1.1246,0.2416,5.2733,0.614,0.006465,0,0.1903
AMZN,2026-01-16,239.1199951171875,0.003947,1.1972,0.2391,5.1224,0.627,0.003947,0,0.1845
AMZN,2026-01-20,231.0,-0.033958,1.2495,0.2612,5.4551,0.3123,0.033958,0,0.1231
AMZN,2026-01-21,231.30999755859375,0.001342,1.3027,0.2612,5.4526,0.3103,0.001342,0,0.1602
AMZN,2026-01-22,234.33999633789065,0.013099,0.8798,0.2644,5.4074,0.4154,0.013099,0,0.1956
AMZN,2026-01-23,239.16000366210935,0.020568,0.9254,0.2681,5.4576,0.6006,0.020568,0,0.1894
AMZN,2026-01-26,238.4199981689453,-0.003094,0.8737,0.2686,5.3113,0.558,0.003094,0,0.1925
AMZN,2026-01-27,244.67999267578125,0.026256,0.9834,0.2826,5.4176,0.7898,0.026256,0,0.163
AMZN,2026-01-28,243.0099945068359,-0.006825,1.0291,0.2842,5.4771,0.6996,0.006825,0,0.1995
AMZN,2026-01-29,241.72999572753903,-0.005267,1.1521,0.2855,5.5337,0.6296,0.005267,0,0.1898
AMZN,2026-01-30,239.3000030517578,-0.010053,1.1065,0.2869,5.5442,0.5096,0.010053,0,0.1949
AMZN,2026-02-02,242.9600067138672,0.015295,0.9067,0.2797,5.681,0.6578,0.015295,0,0.1959
AMZN,2026-02-03,238.6199951171875,-0.017863,1.2936,0.2728,6.0538,0.4144,0.017863,0,0.1554
AMZN,2026-02-04,232.9900054931641,-0.023594,1.2365,0.2579,6.1243,0.149,0.023594,0,0.1416
AMZN,2026-02-05,222.69000244140625,-0.044208,2.3233,0.2983,6.5875,-0.1575,0.044208,1,-0.007
AMZN,2026-02-06,210.32000732421875,-0.055548,3.4773,0.3366,7.7156,-0.2755,0.055548,1,-0.1094
AMZN,2026-02-09,208.72000122070312,-0.007607,1.677,0.3336,7.8402,-0.1381,0.007607,0,0.0327
AMZN,2026-02-10,206.9600067138672,-0.008432,1.201,0.3331,7.7259,-0.0576,0.008432,0,0.0916
AMZN,2026-02-11,204.0800018310547,-0.013916,1.144,0.3327,7.6083,-0.0149,0.013916,0,0.1072
AMZN,2026-02-12,199.6000061035156,-0.021952,1.4132,0.3312,7.5306,-0.0005,0.021952,0,0.0954
AMZN,2026-02-13,198.7899932861328,-0.004058,1.0947,0.327,7.2698,0.0583,0.004058,0,0.1346
AMZN,2026-02-17,201.1499938964844,0.011872,1.131,0.3323,7.1605,0.1409,0.011872,0,0.1396
AMZN,2026-02-18,204.7899932861328,0.018096,0.8233,0.3306,7.0569,0.223,0.018096,0,0.1511
AMZN,2026-02-19,204.86000061035156,0.000342,0.5812,0.3303,6.755,0.249,0.000342,0,0.1336
AMZN,2026-02-20,210.11000061035156,0.025627,1.0446,0.3426,6.8025,0.3392,0.025627,0,0.1418
AMZN,2026-02-23,205.27000427246097,-0.023036,0.8365,0.3339,6.8166,0.2937,0.023036,0,0.1391
AMZN,2026-02-24,208.55999755859375,0.016028,0.638,0.3439,6.8376,0.3578,0.016028,0,0.1582
AMZN,2026-02-25,210.63999938964844,0.009973,0.6396,0.3279,6.5656,0.4064,0.009973,0,0.1735
AMZN,2026-02-26,207.9199981689453,-0.012913,0.7349,0.3285,6.5038,0.3836,0.012913,0,0.1804
AMZN,2026-02-27,210.0,0.010004,0.8768,0.3343,6.4056,0.4385,0.010004,0,0.1846
AMZN,2026-03-02,208.38999938964844,-0.007667,0.7027,0.3341,6.4152,0.4304,0.007667,0,0.1811
AMZN,2026-03-03,208.72999572753903,0.001632,0.6568,0.3256,6.4356,0.4648,0.001632,0,0.1626
AMZN,2026-03-04,216.82000732421875,0.038758,0.8319,0.3614,6.6052,0.7476,0.038758,0,0.0799
AMZN,2026-03-05,218.94000244140625,0.009778,0.9196,0.3575,6.482,0.9421,0.009778,0,0.1634
AMZN,2026-03-06,213.2100067138672,-0.026172,0.8036,0.3348,6.4768,0.7609,0.026172,0,0.125
AMZN,2026-03-09,213.4900054931641,0.001313,0.9515,0.2684,6.4935,0.7604,0.001313,0,0.1712
AMZN,2026-03-10,214.3300018310547,0.003935,0.6528,0.2667,6.2597,0.7773,0.003935,0,0.1746
AMZN,2026-03-11,212.6499938964844,-0.007838,0.6452,0.2664,6.2161,0.684,0.007838,0,0.1781
AMZN,2026-03-12,209.52999877929688,-0.014672,0.8538,0.267,6.0935,0.5298,0.014672,0,0.1843
AMZN,2026-03-13,207.6699981689453,-0.008877,0.72,0.2555,5.9683,0.4177,0.008877,0,0.1845
AMZN,2026-03-16,211.7400054931641,0.019598,0.8735,0.2617,5.9184,0.6051,0.019598,0,0.1874
AMZN,2026-03-17,215.1999969482422,0.016341,0.9553,0.2641,5.7785,0.7921,0.016341,0,0.1845
AMZN,2026-03-18,209.8699951171875,-0.024768,0.8153,0.2763,5.8208,0.4298,0.024768,0,0.1486
AMZN,2026-03-19,208.7599945068359,-0.005289,0.7844,0.2773,5.6778,0.3293,0.005289,0,0.1904
AMZN,2026-03-20,205.3699951171875,-0.016239,1.3743,0.2678,5.5894,0.1236,0.016239,0,0.1473
AMZN,2026-03-23,210.13999938964844,0.023226,0.965,0.2677,5.7209,0.4297,0.023226,0,0.1755
AMZN,2026-03-24,207.2400054931641,-0.0138,0.7754,0.2668,5.5623,0.2267,0.0138,0,0.178
AMZN,2026-03-25,211.7100067138672,0.021569,0.8025,0.2757,5.5814,0.545,0.021569,0,0.178
AMZN,2026-03-26,207.5399932861328,-0.019697,1.032,0.2811,5.5949,0.2474,0.019697,0,0.1633
AMZN,2026-03-27,199.33999633789065,-0.03951,1.2385,0.3112,5.7952,-0.141,0.03951,0,0.0531
AMZN,2026-03-30,200.9499969482422,0.008077,1.025,0.3127,5.6999,0.025,0.008077,0,0.1424
AMZN,2026-03-31,208.27000427246097,0.036427,1.2709,0.3406,5.9592,0.4038,0.036427,0,0.0999
AMZN,2026-04-01,210.57000732421875,0.011043,1.0085,0.3119,5.9185,0.5404,0.011043,0,0.1838
AMZN,2026-04-02,209.77000427246097,-0.003799,0.7133,0.3092,6.0179,0.5247,0.003799,0,0.1842
AMZN,2026-04-06,212.7899932861328,0.014397,0.593,0.3005,5.828,0.7126,0.014397,0,0.1695
AMZN,2026-04-07,213.77000427246097,0.004606,0.6787,0.3009,5.761,0.7712,0.004606,0,0.1827
AMZN,2026-04-08,221.25,0.034991,1.2093,0.3252,6.2303,1.108,0.034991,0,0.0721
AMZN,2026-04-09,233.6499938964844,0.056045,1.5047,0.3753,6.6817,1.3007,0.056045,1,-0.0397
AMZN,2026-04-10,238.3800048828125,0.020244,1.2799,0.3715,6.6887,1.1939,0.020244,0,0.0722
AMZN,2026-04-13,239.88999938964844,0.006334,0.9414,0.3669,6.5145,1.0819,0.006334,0,0.1227
AMZN,2026-04-14,249.02000427246097,0.038059,1.5693,0.3806,6.927,1.1098,0.038059,0,0.0183
AMZN,2026-04-15,248.5,-0.002088,0.9313,0.3811,6.6637,1.0022,0.002088,0,0.1154
AMZN,2026-04-16,249.6999969482422,0.004829,0.9025,0.3619,6.602,0.9469,0.004829,0,0.1512
AMZN,2026-04-17,250.55999755859375,0.003444,1.1023,0.3586,6.5933,0.9013,0.003444,0,0.1465
AMZN,2026-04-20,248.27999877929688,-0.0091,0.8581,0.3527,6.493,0.8307,0.0091,0,0.1695
AMZN,2026-04-21,249.91000366210935,0.006565,0.9347,0.3492,6.5157,0.8157,0.006565,0,0.1741
AMZN,2026-04-22,255.36000061035156,0.021808,0.7847,0.3413,6.481,0.8447,0.021808,0,0.1438
AMZN,2026-04-23,255.0800018310547,-0.001096,0.8481,0.3412,6.4266,0.8063,0.001096,0,0.1541
AMZN,2026-04-24,263.989990234375,0.03493,1.1579,0.334,6.6404,0.8699,0.03493,0,0.099
AMZN,2026-04-27,261.1199951171875,-0.010872,0.9786,0.2873,6.4383,0.8088,0.010872,0,0.1838
AMZN,2026-04-28,259.70001220703125,-0.005438,0.9239,0.2948,6.2991,0.7701,0.005438,0,0.1862
AMZN,2026-04-29,263.0400085449219,0.012861,1.5604,0.2816,6.4356,0.7888,0.012861,0,0.1361
AMZN,2026-04-30,265.05999755859375,0.007679,2.0553,0.282,7.2416,0.7925,0.007679,0,0.0806
AMZN,2026-05-01,268.260009765625,0.012073,1.0145,0.2759,7.4801,0.819,0.012073,0,0.1542
AMZN,2026-05-04,272.04998779296875,0.014128,0.9571,0.2759,7.5058,0.8596,0.014128,0,0.1498
AMZN,2026-05-05,273.54998779296875,0.005514,0.8064,0.2756,7.4347,0.8806,0.005514,0,0.1512
AMZN,2026-05-06,274.989990234375,0.005264,0.8627,0.2634,7.3029,0.9016,0.005264,0,0.1555
AMZN,2026-05-07,271.1700134277344,-0.013891,0.7159,0.2181,7.2198,0.8011,0.013891,0,0.1446
AMZN,2026-05-08,272.67999267578125,0.005568,0.7084,0.2129,6.9934,0.8116,0.005568,0,0.1551
AMZN,2026-05-11,268.989990234375,-0.013532,0.7818,0.2249,6.8617,0.7068,0.013532,0,0.1599
AMZN,2026-05-12,265.82000732421875,-0.011785,0.7819,0.1982,6.8259,0.6066,0.011785,0,0.1521
AMZN,2026-05-13,270.1300048828125,0.016214,0.8465,0.2021,6.8755,0.7027,0.016214,0,0.1596
AMZN,2026-05-14,267.2200012207031,-0.010773,0.6763,0.209,6.6808,0.6017,0.010773,0,0.1618
AMZN,2026-05-15,264.1400146484375,-0.011526,0.8907,0.2157,6.6557,0.4874,0.011526,0,0.1705
AMZN,2026-05-18,264.8599853515625,0.002726,0.7407,0.2111,6.6318,0.4814,0.002726,0,0.1577
AMZN,2026-05-19,259.3399963378906,-0.020841,0.8894,0.2273,6.8488,0.2198,0.020841,0,0.1378
AMZN,2026-05-20,265.010009765625,0.021863,0.7711,0.2274,6.8053,0.4381,0.021863,0,0.144
AMZN,2026-05-21,268.4599914550781,0.013018,0.81,0.2304,6.8992,0.5815,0.013018,0,0.175
AMZN,2026-05-22,266.32000732421875,-0.007971,0.6278,0.1988,6.66,0.4569,0.007971,0,0.1471
AMZN,2026-05-26,265.2900085449219,-0.003868,0.8738,0.195,6.7007,0.3828,0.003868,0,0.1503
AMZN,2026-05-27,271.8500061035156,0.024728,0.9228,0.2109,6.7306,0.7454,0.024728,0,0.1362
AMZN,2026-05-28,274.0,0.007909,0.9714,0.2083,6.7542,0.8411,0.007909,0,0.1597
AMZN,2026-05-29,270.6400146484375,-0.012263,1.3856,0.2132,6.6367,0.6187,0.012263,0,0.1429
AMZN,2026-06-01,261.260009765625,-0.034659,1.3518,0.2438,6.8727,0.0895,0.034659,0,0.0938
AMZN,2026-06-02,256.5199890136719,-0.018143,1.0642,0.2437,6.8739,-0.0554,0.018143,0,0.1171
AMZN,2026-06-03,250.02000427246097,-0.025339,1.2925,0.2541,7.0529,-0.1666,0.025339,0,0.0856
AMZN,2026-06-04,253.7899932861328,0.015079,0.9057,0.2613,6.9641,0.0492,0.015079,0,0.142
AMZN,2026-06-05,246.02999877929688,-0.030576,1.3798,0.2761,7.2238,-0.0961,0.030576,0,0.0881
AMZN,2026-06-08,245.22000122070312,-0.003292,0.842,0.2735,7.1407,-0.0218,0.003292,0,0.1292
AMZN,2026-06-09,244.19000244140625,-0.0042,1.0949,0.2717,7.3471,0.0303,0.0042,0,0.1346
AMZN,2026-06-10,238.0,-0.025349,0.949,0.2806,7.3037,-0.0247,0.025349,0,0.1146
AMZN,2026-06-11,241.5099945068359,0.014748,1.0144,0.2791,7.2792,0.111,0.014748,0,0.1452
AMZN,2026-06-12,238.5500030517578,-0.012256,1.2263,0.2795,7.4571,0.1008,0.012256,0,0.1324
AMZN,2026-06-15,246.02000427246097,0.031314,0.9982,0.3073,7.5859,0.2822,0.031314,0,0.091
AMZN,2026-06-16,246.0,-8.1e-05,0.8406,0.3067,7.334,0.3023,8.1e-05,0,0.1384
AMZN,2026-06-17,237.5,-0.034553,1.0641,0.3205,7.5244,0.1636,0.034553,0,0.0889
AMZN,2026-06-18,244.38999938964844,0.029011,1.7141,0.3291,7.6806,0.321,0.029011,0,0.0481
META,2024-07-19,473.61077880859375,0.001975,1.0513,0.4073,16.0921,0.1428,0.001975,0,0.1499
META,2024-07-22,484.14996337890625,0.022253,0.8654,0.4138,16.01,0.282,0.022253,0,0.1385
META,2024-07-23,485.4313659667969,0.002647,0.6907,0.4127,15.2904,0.3068,0.002647,0,0.1505
META,2024-07-24,458.1942138671875,-0.056109,1.2635,0.4462,16.3761,0.0509,0.056109,0,0.026
META,2024-07-25,450.3866271972656,-0.01704,1.2634,0.4467,16.7475,0.0434,0.01704,0,0.1293
META,2024-07-26,462.5946960449219,0.027106,0.9713,0.4575,16.706,0.1997,0.027106,0,0.1187
META,2024-07-29,462.6045837402344,2.1e-05,0.7866,0.4485,16.0596,0.2273,2.1e-05,0,0.1361
META,2024-07-30,460.1014099121094,-0.005411,0.7872,0.4482,16.0485,0.231,0.005411,0,0.1586
META,2024-07-31,471.6637573242187,0.02513,1.5876,0.4577,15.8199,0.3534,0.02513,0,0.0883
META,2024-08-01,494.4210205078125,0.048249,2.512,0.4927,18.7172,0.57,0.048249,1,-0.0097
META,2024-08-02,484.8850708007813,-0.019287,1.391,0.4432,19.2029,0.5054,0.019287,0,0.1392
META,2024-08-05,472.5578002929687,-0.025423,1.2151,0.4462,20.6121,0.3968,0.025423,0,0.1326
META,2024-08-06,490.7953796386719,0.038593,1.1502,0.472,21.0844,0.6384,0.038593,0,0.1023
META,2024-08-07,485.6598510742187,-0.010464,1.0766,0.4705,21.2437,0.6283,0.010464,0,0.1528
META,2024-08-08,506.2317504882813,0.042359,0.8658,0.4766,21.2171,0.9692,0.042359,0,0.0628
META,2024-08-09,514.3175048828125,0.015972,0.7461,0.4685,20.5523,1.0288,0.015972,0,0.1168
META,2024-08-12,512.5096435546875,-0.003515,0.5361,0.4681,19.6597,0.9507,0.003515,0,0.132
META,2024-08-13,525.015625,0.024401,0.7551,0.4707,19.3396,1.0206,0.024401,0,0.1075
META,2024-08-14,523.24755859375,-0.003368,0.6588,0.4136,18.6935,0.9348,0.003368,0,0.145
META,2024-08-15,533.7470092773438,0.020066,0.7893,0.4077,18.2634,0.9689,0.020066,0,0.136
META,2024-08-16,523.9030151367188,-0.018443,0.866,0.417,17.8375,0.8294,0.018443,0,0.142
META,2024-08-19,525.7507934570312,0.003527,0.5827,0.4123,17.1649,0.813,0.003527,0,0.1577
META,2024-08-20,523.2177124023438,-0.004818,0.4706,0.4135,16.2716,0.7637,0.004818,0,0.1506
META,2024-08-21,531.5914916992188,0.016004,0.8053,0.3484,15.9978,0.8079,0.016004,0,0.1591
META,2024-08-22,528.3829956054688,-0.006036,0.9496,0.3402,15.9636,0.7582,0.006036,0,0.1714
META,2024-08-23,524.4791870117188,-0.007388,0.6906,0.3368,15.8711,0.7002,0.007388,0,0.1722
META,2024-08-26,517.6451416015625,-0.01303,0.5876,0.3433,15.6568,0.6118,0.01303,0,0.1495
META,2024-08-27,515.6386108398438,-0.003876,0.3913,0.3426,15.141,0.5677,0.003876,0,0.1373
META,2024-08-28,513.3341674804688,-0.004469,0.5954,0.3367,14.6598,0.5138,0.004469,0,0.1576
META,2024-08-29,514.764404296875,0.002786,0.6135,0.2943,14.4242,0.5202,0.002786,0,0.1632
META,2024-08-30,517.8338012695312,0.005963,0.7147,0.2833,13.9754,0.5447,0.005963,0,0.1702
META,2024-09-03,508.3475646972656,-0.018319,1.0076,0.2747,14.1785,0.3271,0.018319,0,0.1536
META,2024-09-04,509.3209838867187,0.001915,0.7103,0.242,14.0515,0.3049,0.001915,0,0.1612
META,2024-09-05,513.4135131835938,0.008035,0.7742,0.2382,13.7866,0.3174,0.008035,0,0.1612
META,2024-09-06,496.9341735839844,-0.032098,1.3294,0.2206,14.6853,-0.1142,0.032098,0,0.0559
META,2024-09-09,501.4240112304687,0.009035,1.0082,0.2149,14.4168,0.0685,0.009035,0,0.1544
META,2024-09-10,501.4240112304687,0.0,0.9028,0.2147,14.3906,0.1087,0.0,0,0.1314
META,2024-09-11,508.4170837402344,0.013946,0.9968,0.2011,14.6088,0.3,0.013946,0,0.1621
META,2024-09-12,522.0952758789062,0.026903,1.104,0.2247,14.6212,0.6345,0.026903,0,0.1229
META,2024-09-13,521.1217651367188,-0.001865,0.9659,0.2118,14.3161,0.6362,0.001865,0,0.1651
META,2024-09-16,530.2294311523438,0.017477,0.9141,0.2112,14.4814,0.8537,0.017477,0,0.1525
META,2024-09-17,533.2520141601562,0.005701,1.112,0.2118,14.2637,0.9001,0.005701,0,0.1544
META,2024-09-18,534.8727416992188,0.003039,0.971,0.2108,13.9736,0.8985,0.003039,0,0.1488
META,2024-09-19,555.9016723632812,0.039316,1.4564,0.2459,14.6948,1.1814,0.039316,0,0.0068
META,2024-09-20,558.1388549804688,0.004024,1.9949,0.2439,14.2237,1.0876,0.004024,0,0.0694
META,2024-09-23,561.1812744140625,0.005451,1.1521,0.241,14.1038,1.0273,0.005451,0,0.1349
